Character,Country,Popularity_Score,Avg_Episodes_Watched_Per_Year,Merchandise_Revenue_MillionUSD,Popularity_per_Episode,Revenue_per_Episode
Tom and jerry,Australia,0.6361309278670689,57.0,23.39585840574064,1.5141046583993194,0.40337686906449377
Shinchan,Egyp,0.24874227228421153,30.0,63.88233833828607,0.7175662167908488,2.0607205915576152
Motu patlu,South Korea,0.17210995697767936,77.0,90.21892928211568,0.1188840164684595,1.1566529395143037
Peppa pig,Brazil,0.39095158439544403,60.0,68.24898631808989,0.7592854260337925,1.1188358412801622
Spongebob squarepants,Germany,0.2022253734948202,102.0,47.28084802200244,0.13952047063469356,0.45903735943691687
Spongebob squarepants,Nigeria,0.44434211465412893,54.0,111.5604408415346,1.0064338015594574,2.0283716516642656
Doraemon,South Africa,0.5359426034119238,111.0,50.0192468436329,0.6326708080796577,0.4466004182467223
Tom and jerry,Australia,0.24443119139782196,114.0,19.76863776273706,0.18708533383441167,0.171901197936844
Doraemon,Japan,0.24721938630209433,167.75,92.27557111031884,0.130291987365231,0.5468181991722598
Motu patlu,France,0.4689303130168472,66.0,13.125706141211014,0.8882972931205406,0.1959060618091196
Peppa pig,South Korea,0.17181773528046143,100.0,63.68489102238351,0.09132167066346403,0.6305434754691437
Paw patrol,South Korea,0.4265920394088883,65.0,6.315047508887797,0.7931711040052086,0.09568253801345146
Peppa pig,France,0.6598391223027992,67.0,58.75377817363336,1.3504583960463732,0.8640261496122552
Tom and jerry,France,0.37665955720156286,46.5,98.0754842155239,0.9241513831643693,2.0647470361162927
Mickey mouse,South Africa,0.12109587791230704,56.0,183.7495147752829,0.011188921947262186,3.2236756978119807
Pokemon,Brazil,0.2086937272950133,28.0,183.7495147752829,0.5332934733132402,6.336190164664928
Paw patrol,Brazil,0.5678242479130107,38.0,22.33387909286452,1.9552757999905397,0.5726635664837056
Spongebob squarepants,South Korea,0.1389999376679633,133.5,12.6410790202838,0.02727434814715218,0.09398571762292789
Motu patlu,Italy,0.4589574393804704,16.0,52.56461987737238,3.4016355380539265,3.092036463374846
Motu patlu,Mehico,0.5203569280582238,167.75,79.13917511888005,0.40427219906713446,0.46897288959336325
Spongebob squarepants,Egypt,0.455671638628028,21.0,151.39327241794064,2.603255210005791,6.881512382633665
Mr bean,Saudi Arabia,0.3898006898359097,65.0,57.227647161114,0.6988120962687256,0.8670855630471818
Motu patlu,United Arab Emirates,0.5748379901811659,8.0,65.583365983498,8.60477518820312,7.2870406648331105
Mr bean,South Africa,0.628867901371759,14.0,-57.08768568509825,5.7725768798375325,-3.8058457123398832
Mr bean,United Arab Emirates,0.7038580776975847,-4.0,10.627631800044842,-33.09409558401159,-3.5425439333482807
Pokemon,U A E,0.6970158152138938,72.0,10.948082858933793,1.344165654069514,0.1499737377936136
Mickey mouse,Saudi Arabia,0.5905133187132833,63.0,93.74913651082764,1.2515054571119304,1.4648302579816819
Peppa pig,France,0.3943829789961376,87.0,91.58553813040544,0.5329232417686952,1.04074475148188
Doraemon,Germany,0.6874585099931781,46.5,19.105841109794277,2.0317120374275635,0.40222823389040585
Paw patrol,Egypt,0.36551118747657263,72.0,60.89007354493432,0.5754808117502839,0.8341105965059495
Peppa pig,Australia,0.27774693546453166,26.0,15.887690480874634,1.0057107409864685,0.5884329807731346
Spongebob squarepants,France,0.5047684647836965,126.0,176.26013686511612,0.5163957855681298,1.3878750934261113
Mr bean,France,0.5408517887076921,8.0,24.892415827704,7.965567926443792,2.765823980856
Paw patrol,Canada,0.6357460777503934,49.0,86.82306056650766,1.755058527394914,1.7364612113301532
Paw patrol,Spain,0.22752427179138474,36.0,38.59771146618904,0.5041342877378249,1.043181390978082
Doraemon,United States of America,0.41743853867846853,81.0,81.26898913796312,0.6195106601347072,0.9910852333897942
Tom and jerry,Egypt,0.2390122463435937,82.5,65.12416172234026,0.2466771881210142,0.779930080507069
Mickey mouse,China,0.5803679617364796,38.0,179.6066778864791,2.0097189333648315,4.6052994329866435
Shinchan,Brazil,0.4026338349958453,92.0,33.461894284065686,0.5192889545889473,0.35980531488242673
Pokemon,Nigeria,0.6103415086298509,38.0,183.7495147752829,2.139812288026931,4.711526019879049
Paw patrol,India,0.5123650538112448,92.0,4.138727965855732,0.7190123020753519,0.044502451245760556
Spongebob squarepants,South Africa,0.5306298113003863,30.0,181.11512361580893,2.2567687385926205,5.842423342445449
Peppa pig,Russia,0.46484839276052003,91.0,73.90551487831146,0.6394018420780909,0.8033208138946898
Pokemon   ,India,0.14383604412977838,56.0,36.97315372371264,0.07871948349852952,0.6486518197142569
Pokemon,Germany,0.4199738751580466,6.0,156.71075171160132,7.318433157991643,22.387250244514473
Motu patlu,Germeny,0.40043034002677136,167.75,55.85402189228208,0.28397561967241663,0.3309867963987086
Motu patlu,South Korea,0.5581090827912729,39.0,99.39087508952596,1.8652816046806968,2.484771877238149
Peppa pig,Brazil,0.4873470495907449,5.0,82.66003080372153,10.438888506028148,13.776671800620255
Spongebob squarepants,United States of America,0.4706774753178061,79.5,9.335244163425545,0.7430020109688685,0.11596576600528627
Mickey mouse,Unknown,0.2798953327921764,12.0,183.7495147752829,2.1167577347557263,14.134578059637146
Peppa pig,Australia,0.509777366150349,94.0,99.67432468081948,0.699264469486873,1.0492034176928366
Motu patlu,United States of America,0.15036147478004644,43.0,71.17283958480104,0.12708123281502293,1.6175645360182054
Peppa pig,Nigeria,0.6082743495635077,92.0,53.10040406254571,0.8935781713830694,0.5709720866940399
Mr bean,South Korea,0.46404013001521455,17.0,19.281924346174662,3.260453018671763,1.0712180192319256
Paw patrol,Italy,0.6707970402418818,59.0,85.3868030028517,1.5614337413671366,1.4231133833808618
Mickey mouse,India,0.4200970119170077,99.0,183.7495147752829,0.5124987554133424,1.837495147752829
Motu patlu,Canada,0.6683844964735141,51.0,35.87738063582855,1.793800994333649,0.6899496276120876
Paw patrol,Nigeria,0.2074461979014266,47.0,76.99627673476981,0.31779876361658005,1.6040890986410377
Tom and jerry,United Kingdom,0.20498939654992626,120.0,25.58362413771616,0.12263203610274093,0.2114349102290592
Motu patlu,United Arab Emirates,0.30078559705896496,58.0,27.25001031369176,0.5263382798684682,0.4618645815879959
Peppa pig,South Africa,0.46359222030948144,8.0,77.8758003457629,6.512481820334731,8.652866705084767
Motu patlu,China,0.3520415166464018,13.0,81.88654906611156,2.837862838615629,5.8490392190079685
Doraemon,Spain,0.2885273957028296,72.0,36.98952256470603,0.3969726737353103,0.5067057885576168
Mr bean,South Africa,0.3622686305099113,76.0,61.663384089291206,0.5384575277060002,0.8008231699907948
Doraemon,United States of America,0.16978521510496722,138.0,32.78494001053208,0.06388088337464291,0.23586287777361212
Mr bean,United States of America,0.6877322432268145,90.0,4.568634620515282,1.0610182062820568,0.05020477604961848
Spongebob squarepants,Australia,0.23365283225306652,27.0,63.76894395384065,0.7032269238685194,2.2774622840657375
Mr bean,Australia,0.41257974396657726,5.0,89.05789859134113,8.329570490548452,14.842983098556855
Shinchan,Nigeria,0.3830533287980744,57.0,43.79541458944892,0.7755080754352683,0.7550933549904986
Doraemon,Japan,0.5698135283366262,99.0,73.06514160186823,0.7659248292800603,0.7306514160186823
Paw patrol,Brazil,0.37377780531845944,81.0,33.3989139669391,0.5293828631180186,0.40730382886511096
Motu patlu,Germany,0.16950026537696739,37.0,61.37613381821988,0.2324002413756632,1.615161416268944
Spongebob squarepants,Germany,0.28224082969029807,127.5,183.7495147752829,0.21723637558976094,1.4299573134263261
Motu patlu,Mexico,0.42415083352380406,20.0,54.23967374134145,2.4731461158776717,2.582841606730545
Tom and jerry,China,0.39363739592962727,142.5,27.71430038862035,0.32593059211548164,0.19313101316111744
Pokemon,Nigeria,0.26183492316090584,47.0,117.35752326165408,0.5095990382671627,2.44494840128446
Mickey mouse,Spain,0.3449949455281024,11.0,103.1852726707596,3.211441857220137,8.5987727225633
Mickey mouse,United Arab Emirates,0.6581712230586028,9.0,34.889159521772946,9.154884459390592,3.4889159521772948
Tom and jerry,Nigeria,0.53994067261651,22.0,33.25391550510663,3.1102559197127815,1.4458224132655058
Doraemon,United Kingdom,0.6207926913659195,111.0,27.048018030078715,0.7609085482367589,0.24150016098284569
Pokemon,Australia,0.4664991002083714,40.0,63.72320574332985,1.4415703839615928,1.5542245303251183
Paw patrol,South Africa,0.19230254284511522,39.0,90.1178682746044,0.31727411976342773,2.25294670686511
Mickey mouse,Italy,0.5328110387629521,84.0,183.7495147752829,0.8274005719860714,2.1617589973562694
Mr bean ,South Africa,0.3337155928185512,59.0,59.93851436947204,0.6104673212208189,0.9989752394912006
Peppa pig,Australia,0.7071189255259063,24.0,25.337083706153734,3.9933700992766417,1.0134833482461494
Mickey mouse,United States of America,0.1683989664490995,50.0,9.584685588631174,0.16950571806302503,0.18793501154178774
Mickey mouse,United States of America,0.6440864915646078,23.0,183.7495147752829,3.7151963907315495,7.656229782303455
Mickey mouse,Australia,0.15927161853065633,94.0,183.7495147752829,0.07473473463773139,1.9342054186871884
Mr bean,Saudi Arabia,0.41743853867846853,52.0,28.90573317314328,0.9584881911518112,0.5453911919460996
Spongebob squarepants,Rusia,0.625795682974022,51.0,83.6086607311767,1.655165709387124,1.6078588602149364
Spongebob squarepants,China,0.6231418416732387,19.5,93.52011452375945,4.176556074576226,4.561956806037046
Mr bean,Canada,0.41743853867846853,59.0,37.4621458671269,0.8466645688507665,0.6243690977854484
Motu patlu,United States of America,0.41743853867846853,100.0,7.087279141102682,0.5029690508024356,0.07017108060497705
Paw patrol,Canada,0.48808720567067776,65.0,64.55243656945373,0.9508881471797879,0.978067220749299
Peppa pig,U A E,0.25719568897417894,77.0,76.58389135780219,0.30353163839792957,0.981844760997464
Peppa pig,Egypt,0.16083011001141664,53.0,50.45719739619684,0.13636308533347982,0.9343925443740155
Mickey mouse,Germany,0.6065061534144321,47.0,183.7495147752829,1.7250722142129211,3.8281148911517273
Mickey mouse,Franse,0.39438380840521664,46.0,183.7495147752829,0.9978167163879418,3.9095641441549556
Mickey mouse,Mexico,0.15564244659464252,70.0,2.9767694116449297,0.09134489593036832,0.041926329741477884
Mickey mouse,Japan,0.11938883696767591,88.0,17.549778573886456,0.003919288470685584,0.19718852330209502
Paw patrol   ,Nigeria,0.6201544181180947,15.0,59.27828834168943,5.319607280928825,3.7048930213555895
Shinchan,United Arab Emirates,0.13397094868143286,30.0,96.21375282010423,0.0908754757368871,3.103669445809814
Peppa pig,Spain,0.18829523218703398,56.0,92.81814812275736,0.21074815500899335,1.6283885635571467
Paw patrol,Spain,0.1798556107338851,39.0,72.52546349889919,0.2646016222315975,1.8131365874724796
Tom and jerry,South Africa,0.6965057354467203,123.0,86.46832377095188,0.7906270260421076,0.6973251917012249
Paw patrol,Spain,0.39479848213612995,49.0,4.573556172795485,0.9393515549857302,0.09147112345590971
Mickey mouse,Mexico,0.16993425345328778,79.0,65.61320354610376,0.11130838253160276,0.820165044326297
Paw patrol,Italy,0.4219288930914641,66.0,24.306751717723746,0.7695516298716012,0.36278733907050364
Peppa pig,South Africa,0.18452017019215647,56.0,66.78087987254666,0.1995375044813354,1.171594383728889
Tom and jerry,Canada,0.4190244433243438,9.0,57.19814466276199,5.106832119189312,5.719814466276199
Doraemon,South Africa,0.44966218940372826,46.5,13.428373770880809,1.184302977494152,0.28270260570275385
Paw patrol,Italy,0.4644707707918766,63.0,62.27118807953385,0.9181413932321888,0.9729873137427164
Spongebob squarepants,South Korea,0.2337565713259261,85.5,183.7495147752829,0.22783715428185652,2.1242718471130972
Spongebob squarepants  ,Saudi Arabia,0.5910461867831271,96.0,30.684353682732453,0.8266654449805397,0.31633354312095313
Mr bean,China,0.18042486006421243,14.0,87.85184280125115,0.7120281383792888,5.85678952008341
Mr bean,Saudi Arabia,0.6804757646506684,44.0,88.88615583465943,2.118318847831082,1.9752479074368763
Mr bean,United States of America,0.611871186816093,92.0,19.55026552741904,0.9001248258739727,0.21021790889697892
Tom and jerry,Canada,0.34736580369354514,26.0,25.74589858496172,1.4421710709450286,0.9535517994430266
Mr bean,Mexico,0.6795526631436721,48.0,26.659616416366084,1.9422060038580917,0.5440738044156344
Mr bean,Japan,0.41743853867846853,29.0,8.381303881973755,1.693329137701533,0.27937679606579185
Shinchan,Mexico,0.31667457605053095,15.0,95.47266258915896,2.1089684886914934,5.967041411822435
Mickey mouse,China,0.4701845694802356,47.0,183.7495147752829,1.244338070975682,3.8281148911517273
Spongebob squarepants,Saudi Arabia,0.5531535962835843,40.5,183.7495147752829,1.7776492992616897,4.427699151211637
Peppa pig,Nigeria,0.12136890916451608,70.0,69.64337378460142,0.00963358760593274,0.980892588515513
Tom and jerry,United Kingdom,0.13536357380715835,15.0,62.30870252337276,0.19080439154396875,3.8942939077107974
Paw patrol,Mexico,0.16110587425207992,64.0,80.12970172901399,0.11400439064126398,1.2327646419848306
Peppa pig,Germany,0.4580335225468974,45.0,15.803806977070735,1.2537263515810941,0.3435610212406682
Doraemon,Australia,0.6359191852928754,52.5,54.77128815516724,1.640789315711954,1.0237623954236867
Motu patlu,South Africa,0.7075499076347483,22.0,93.79208069047525,4.343791525660598,4.0779165517597935
Pokemon,South Africa,0.19685495998309308,30.0,183.7495147752829,0.4342437179597992,5.927403702428481
Mickey mouse,Germany,0.6351456005134717,67.0,25.28651207533488,1.2889894590624353,0.37186047169610115
Doraemon   ,Espania,0.9467155445561343,68.0,15.319447115675144,2.03465102115857,0.22202097269094412
Mickey mouse,South Korea,0.43152886878745245,80.0,183.7495147752829,0.6566043583755389,2.2685125280899125
Peppa pig,Canada,0.4430384951317752,70.0,90.875730117793,0.7765238676404813,1.2799398608139858
Pokemon,India,0.660017781616759,88.0,107.62768816519356,1.032150704536977,1.2092998670246466
Peppa pig,Japan,0.46775563885024196,88.0,25.69519304434717,0.6664840541117508,0.288710034206148
Doraemon,Egypt,0.2931016983613454,117.0,79.44449485377515,0.25214661207203115,0.6732584309641962
Mickey mouse,Egyp,0.6560824331332684,83.0,79.38982043472043,1.0856580217927783,0.945116909937148
Spongebob squarepants,Australia,0.5355826642183081,124.5,90.36114354127216,0.564129110556728,0.7200091118826467
Shinchan,United Kingdom,0.5938945668521644,56.0,183.7495147752829,1.4152402670197046,3.2236756978119807
Pokemon,China,0.6290369205858756,69.0,141.4381920837419,1.2373894740647766,2.020545601196313
Tom and jerry,United Kingdom,0.15462240155738394,108.0,65.73027466105299,0.05791581611323644,0.603030042761954
Pokemon,Italy,0.1882236189297999,61.0,183.7495147752829,0.19355681959907456,2.9637018512142403
Shinchan,Australia,0.6476420281279834,69.0,97.424915841468,1.282379446456995,1.3917845120209715
Peppa pig,Unknown,0.12838288523890082,43.0,37.85008020558261,0.04252829069871485,0.8602290955814229
Tom and jerry,India,0.19691428402370018,88.5,63.80632794994956,0.15052063769631419,0.7129198653625649
Shinchan,South Africa,0.24116796588010045,7.0,64.77849590649748,2.6203056485149894,8.097311988312185
Tom and jerry,Japan,0.29114966956673977,167.75,13.073912487975344,0.17435780208841722,0.07747503696577981
Tom and jerry,China,0.254399430006521,59.0,99.55719335043756,0.38670238848522315,1.659286555840626
Shinchan,United Arab Emirates,0.4611886117293453,75.0,82.49396815107441,0.7658615272523113,1.0854469493562422
Shinchan,Japan,0.43459807462156247,78.0,46.190682200186565,0.6798035367005286,0.5846921797491971
Doraemon,France,0.3594783747934144,22.5,79.24621087438057,1.7442094179351506,3.3721791861438537
Doraemon,Mexico,0.14098852873139603,27.0,48.96153948218319,0.14303606663365054,1.7486264100779711
Paw patrol,Mexico,0.6493327771474537,81.0,24.31828808612668,1.0982043339614431,0.2965644888552034
Mickey mouse,South Korea,0.9278952417483225,14.0,61.57428720753656,9.147013077112426,4.104952480502437
Spongebob squarepants,Italy,0.2750519426195546,13.5,183.7495147752829,1.841241855169962,12.672380329329856
Paw patrol,Saudi Arabia,0.5402055895822804,59.0,4.097076418149856,1.1930121468689037,0.06828460696916426
Peppa pig,Japan,0.2916319574779979,61.0,49.68634779903345,0.47587929476812535,0.8013927064360233
Doraemon,Egypt,0.42560174969190273,58.5,43.90696423860053,0.8770027884219689,0.7379321720773199
Motu patlu,Japan,0.051165038014476714,34.0,33.30366372213625,-0.31998479986662887,0.9515332492038928
Doraemon,Mexico,0.45187803209476746,99.0,26.380336928898124,0.5662946849456248,0.26380336928898124
Doraemon,Nigeria,0.3786318899872176,148.5,59.39905320680252,0.2958598574683401,0.39731808165085297
Doraemon,United Kingdom,0.15229453919756375,61.5,25.49859319098328,0.0947005640655103,0.40797749105573244
Shinchan,Russia,0.5999160662351759,36.0,90.44931434939792,2.2077826526243447,2.4445760634972413
Mickey mouse,India,0.5793364565398684,53.0,30.14864908885766,1.4482302755231353,0.5583083164603271
Motu patlu,Saudia Arabia,0.49546682897581523,6.0,25.536812066760135,9.143967302517021,3.648116009537162
Tom and jerry,Germany,0.367715120008233,132.0,25.190057635888568,0.31867037805497966,0.18939892959314714
Spongebob squarepants,South Korea,0.5120070645909532,144.0,83.22999936464278,0.46074170369756373,0.573999995618226
Spongebob squarepants,Italy,0.430417177450233,126.0,161.55569383219267,0.41729745155744435,1.27209207741884
Doraemon,Australia,0.2531992435698559,18.0,94.95161058974747,1.2104730004337714,4.997453188934077
Paw patrol,Italy,0.510575788703866,92.0,63.41475963075938,0.7157556352794833,0.681879135814617
Motu patlu,France,0.4060120017112199,40.0,27.18978825686904,1.1918462718845808,0.6631655672407083
Doraemon,Egypt,0.3478315817894617,31.5,67.48797022022285,1.2005372757556663,2.0765529298530105
Mr bean,Egypt,0.28880119726661646,7.0,14.831642091326843,3.628168967852803,1.8539552614158554
Spongebob squarepants,Australia,0.5637529674560299,124.5,183.7495147752829,0.6021243668299522,1.4641395599624136
Peppa pig,Spain,0.17885851340397838,30.0,40.02994417109561,0.3359769550701676,1.2912885216482455
Peppa pig,United Arab Emirates,0.6772217032146332,63.0,36.39127069990423,1.48083642436468,0.5686136046860036
Peppa pig,France,0.4744467811720098,50.0,36.049874748510256,1.1852881297563993,0.7068602891864756
Mr bean,Germany,0.5905467925591532,18.0,14.13955290727795,4.215895547040491,0.7441869951198922
Peppa pig,China,0.3587492399205295,95.0,66.96510522365955,0.4256822938574631,0.6975531794131203
Spongebob squarepants,Mexico,0.41743853867846853,7.5,183.7495147752829,5.976455780123057,21.617589973562694
Motu patlu,Spain,0.4280074353429247,22.0,93.19401457974364,2.2864729482616655,4.051913677380158
Mr bean,Canada,0.3871957549203723,22.0,52.482932287272845,1.9861156264571493,2.281866621185776
Spongebob squarepants,Australia,0.26942758213387596,127.5,183.7495147752829,0.2003577270031789,1.4299573134263261
Spongebob squarepants,Spain,0.18313914290769207,167.75,22.451522560162783,0.0660140468879628,0.13304605961577945
Doraemon,Canada,0.6517143878758243,31.5,98.9015005013662,2.7832582186674917,3.043123092349729
Spongebob squarepants ,Russia,0.4756521005937633,167.75,183.7495147752829,0.35942945056006265,1.088886013483158
Pokemon,United Kingdom,0.6936121327709249,36.0,183.7495147752829,2.636431062529148,4.966203102034673
Shinchan,United Arab Emirates,0.3245582125912208,62.0,3.926054347845723,0.5567930770652137,0.062318322981678144
Doraemon,United Arab Emirates,0.3159569406863387,147.0,94.7348709395712,0.22717581916795407,0.640100479321427
Pokemon,South Africa,0.31705824637537816,80.0,183.7495147752829,0.41738814731340523,2.2685125280899125
Tom and jerry,United Arab Emirates,0.380405702490821,72.0,91.21592925011484,0.6100178497497084,1.2495332773988335
Mr bean,Italy,0.5242356093326402,23.0,87.79743373558327,2.869895015509499,3.658226405649303
Peppa pig,Mexico,0.37822384567446365,76.0,69.80261122828017,0.5735321919243905,0.9065274185490931
Spongebob squarepants,United Arab Emirates,0.14958499430581343,90.0,47.91715100829387,0.060001526521552856,0.5265620989922404
Peppa pig,Italy,0.16014670970540665,78.0,84.50752198578381,0.0917459115859006,1.0697154681744787
Tom and jerry,Canada,0.12594744308844671,63.0,63.19835132605488,0.022796812355602155,0.9874742394696076
Spongebob squarepants,South Korea,0.19977703706942757,49.5,183.7495147752829,0.2763599416532679,3.6386042529758993
Shinchan,South Africa,0.20848347587695765,8.0,34.799934419435594,1.7144357042705818,3.866659379937288
Spongebob squarepants,Brazil,0.12897868197789103,145.5,183.7495147752829,0.013461403914417474,1.2542628994899856
Peppa pig ,France,0.26259245156174404,48.0,13.375977026241818,0.5018159415924783,0.2729791229845269
Peppa pig,Russia,0.41172950062881863,167.75,10.832002940214933,0.29530963986568154,0.06418964705312552
Doraemon,Japan,0.7032732826502639,61.5,56.42211505271946,1.5869327701195735,0.9027538408435114
Mr bean,South Korea,0.3286981830867252,67.0,83.41246247004656,0.5261579297486815,1.2266538598536258
Mickey mouse,Egypt,0.27923088078503666,51.0,183.7495147752829,0.52702650671882,3.5336445149092865
Tom and jerry,Saudi Arabia,0.19788137125096178,117.0,83.61529699936109,0.11555336040052784,0.7086042118589924
Peppa pig,U.K.,0.41743853867846853,96.0,51.63417569248513,0.5237100425881029,0.5323110896132488
Shinchan,France,0.5012716166670457,5.0,42.351286204588185,10.831725187069425,7.058547700764698
Motu patlu,South Africa,0.6762617503745826,56.0,81.82573635808811,1.6598427955795738,1.435539234352423
Mickey mouse,Itali,0.3747799784908261,46.0,7.990354386047517,0.9272134733778856,0.17000754012867056
Paw patrol,South Africa,0.29401931397989456,167.75,36.81972220198678,0.1772362997814488,0.21819094638214387
Pokemon,Nigeria,0.13782847124112885,66.0,126.22101711235632,0.05179261162324915,1.883895777796363
Shinchan,Japon,0.4521001086258692,35.0,89.7869379059897,1.5740849868448477,2.494081608499714
Doraemon,Egypt,0.3062460722804224,63.0,57.38180504647525,0.49966025831562777,0.8965907038511758
Motu patlu,Nigeria,0.3849863679250485,74.0,50.66543758043186,0.6040890013937739,0.6755391677390915
Mickey mouse,South Korea,0.7004228017954383,74.0,173.8248255815667,1.3160106063220274,2.317664341087556
Pokemon,Italy,0.14445053129989202,83.0,183.7495147752829,0.05465506170211618,2.1874942235152726
Mickey mouse,South Africa,0.46701148147557014,92.0,87.33530367765044,0.6364636218990545,0.9390892868564564
Peppa pig,Saudi Arabia,0.7001837381354391,5.0,98.81687312665768,16.44338817007984,16.469478854442947
Peppa pig,China,0.6815769708716887,17.0,13.295802919631516,5.306152778384121,0.7386557177573064
Motu patlu,Mexico,0.69995920773881,93.0,4.529479148173312,1.049173644907347,0.04818594838482247
Peppa pig,United States of America,0.5496495884442746,46.0,54.30753946336375,1.5570068158284869,1.1554795630502925
Spongebob squarepants,Nigeria,0.27899494611250253,34.5,160.17821671340732,0.7708575082070482,4.512062442631192
Doraemon,Australia,0.22608673707785665,118.5,88.31511408787635,0.15405553352066778,0.7390386116140281
Motu patlu,India,0.0742977346059219,91.0,69.25650569730318,-0.07917154486509916,0.7527881054054694
Mr bean,France,0.1925176693343285,33.0,31.6884797005669,0.3743346877793423,0.932014108840203
Mickey mouse,Canada,0.4582619320366349,82.0,140.41338497562273,0.6953021107037326,1.69172752982678
Shinchan,Canada,0.3752961422229249,99.0,61.690374834532825,0.436664046031218,0.6169037483453282
Pokemon,Saudi Arabia,0.6282663312552574,33.0,36.24087413050832,2.5437301485782378,1.0659080626620092
Peppa pig,Russia,0.2873655611960859,99.0,94.10083716109922,0.2878234073671787,0.9410083716109923
Spongebob squarepants,Franse,0.2657210327791578,58.5,65.44879405679188,0.42216063893833494,1.0999797320469225
Shinchan,India,0.2060890092855523,61.0,50.52236222221459,0.24233239510787574,0.8148768100357192
Pokemon,South Africa,0.24629280184333677,52.0,7.236625678454244,0.41188545930434806,0.1365401071406461
Tom and jerry,South Korea,0.3807787042384114,84.0,41.90559984698114,0.5246404855103072,0.49300705702330755
Doraemon,South Korea,0.5378014970759406,75.0,97.24169083916352,0.9364971919185437,1.279495932094257
Shinchan,Australia,0.4098067384882576,13.0,51.95267910717903,3.536288184992596,3.710905650512788
Mickey mouse,Spain,0.41743853867846853,86.0,183.7495147752829,0.5839065992074252,2.1120633882216424
Peppa pig,Nigeria,0.12247062805255712,21.0,73.50291639783201,0.039566970818207106,3.3410416544469097
Mr bean,South Africa,0.15873324953508097,59.0,6.684347095367772,0.11681116229221448,0.11140578492279621
Pokemon,China,0.2356688601944552,24.0,183.7495147752829,0.8012643266231905,7.349980591011316
Shinchan,Germany,0.44638223891210993,60.0,67.09386000464208,0.9131015111713607,1.0998993443383949
Paw patrol,Germany,0.523209593988272,61.0,31.759682238410257,1.108125905160249,0.5122529393291977
Paw patrol,India,0.30005137683213107,69.0,68.54537205842813,0.44185252285814286,0.9792196008346875
Tom and jerry,Brazil,0.34005054061211437,34.5,91.39724397680222,1.0619819663847574,2.574570252867668
Motu patlu,Egypt,0.21518734804763098,98.0,47.28495943178786,0.1673201002976556,0.477625852846342
Mickey mouse,Spain,0.4714919790826672,16.0,183.7495147752829,3.526443143489942,10.808794986781347
Paw patrol,United Arab Emirates,0.26536336804537425,37.0,75.6372426326211,0.6594214706842616,1.9904537534900288
Spongebob squarepants,United Arab Emirates,0.16853465096547618,58.5,169.74952940329922,0.14567662223983108,2.85293326728234
Mr bean,Saudi Arabia,0.36594070164965864,22.0,79.20858143213927,1.829687103811068,3.443851366614751
Peppa pig,Brasil,0.16268678816093035,69.0,183.7495147752829,0.10968410953406504,2.6249930682183273
Mr bean,Australia,0.1202055930585159,15.0,5.504653835114143,0.030441842677400573,0.34404086469463396
Doraemon,Spain,0.6777208994336466,94.5,32.69981172298225,0.9932778053639828,0.3424064054762539
Shinchan,Japan,0.3198167024770986,32.0,18.24222313584454,1.0386474395090706,0.5527946404801376
Paw patrol,Spain,0.54196335851259,84.0,47.05441490307823,0.8456266758443067,0.5535813518009204
Tom and jerry,Brazil,0.1487740942097695,133.5,183.7495147752829,0.03957529630020106,1.3661673960987577
Peppa pig,Australia,0.5197980019748991,81.0,22.254802097506047,0.8308088271775882,0.27140002557934206
Spongebob squarepants,Brazil,0.1426905166260529,49.5,132.68592967685134,0.0850120081178002,2.6274441520168583
Mr bean,India,0.35416270413283835,19.0,98.7343901647457,2.0044567229574217,4.936719508237285
Peppa pig,Nigeria,0.21733665226500865,7.0,5.038791595879051,2.1160629980555026,0.6298489494848813
Spongebob squarepants,Germany,0.7364703148556381,21.0,-57.08768568509825,4.763753650814426,-2.5948948038681023
Spongebob squarepants,South Africa,0.41068875468826177,93.0,183.7495147752829,0.5282695108288117,1.9547820720774778
Motu patlu,Italy,0.31090755320576374,15.0,17.178637040739734,2.0479567683248856,1.0736648150462333
Tom and jerry,United Kingdom,0.41743853867846853,27.0,16.607363456918904,1.814281218965928,0.5931201234613894
Mickey mouse,U A E,0.2229401703122089,45.0,183.7495147752829,0.3886307598269643,3.994554669027889
Shinchan,Mexico,0.5970313960631198,60.0,56.05891489348082,1.331142102326127,0.9189986048111609
Motu patlu,Unknown,0.26292493243091886,71.0,7.181640382688373,0.3422952830626807,0.09974500531511629
Spongebob squarepants,Mexico,0.15940671450208913,31.5,121.53444479498764,0.21915900213148581,3.739521378307312
Pokemon,South Africa,0.5890780422961529,24.0,167.8702900130029,3.1941359651125056,6.7148116005201155
Paw patrol,China,0.20521605679292557,50.0,64.78895250918214,0.2917028095692789,1.2703716178271007
Mr bean,Brazil,0.4832505600847706,29.0,72.75058632795198,2.0646638574124356,2.425019544265066
Motu patlu ,Mexico,0.4755868214791877,54.0,29.313769172058592,1.1025939990161504,0.5329776213101562
Mickey mouse,Canada,0.443939464298513,56.0,183.7495147752829,0.969924600191126,3.2236756978119807
Mr bean,Mexico,0.17898117971742306,36.0,6.850963723304864,0.28205538945849273,0.18516118171094229
Mr bean,Italy,0.24244168054608073,72.0,19.01279130430912,0.29011024188864254,0.26044919594944
Spongebob squarepants,Germany,0.6691163483768621,27.0,81.74591944481688,3.3357690260691877,2.919497123029174
